name,weather,humidity,temp,speed,grnd_level,dt,hour
2393,Yeola,Clouds,66,301.25,12.95,939,2024-07-26 16:42:37,16
2394,Achalpur,Clouds,85,298.81,5.0,957,2024-07-26 17:04:49,17
2395,Aheri,Rain,90,299.49,4.21,983,2024-07-26 17:09:22,17
2396,Ahmadpur,Clouds,78,298.14,8.75,945,2024-07-26 17:09:22,17
2397,Ahmednagar,Clouds,70,300.01,10.94,931,2024-07-26 17:09:23,17
2398,Airoli,Clouds,83,301.16,4.12,1002,2024-07-26 17:09:24,17
2399,Ajara,Clouds,76,298.65,1.16,827,2024-07-26 17:09:24,17
2400,Akalkot,Clouds,77,298.3,9.14,953,2024-07-26 17:09:25,17
2401,Akola,Clouds,83,299.88,7.13,968,2024-07-26 17:06:00,17
2402,Akot,Clouds,85,299.49,6.85,964,2024-07-26 17:09:27,17
2403,Alandi,Clouds,81,299.03,9.61,941,2024-07-26 17:09:27,17
2404,Ale,Clear,16,307.39,4.6,875,2024-07-26 17:09:28,17
2405,Alibag,Clouds,87,301.19,7.3,1003,2024-07-26 17:09:28,17
2406,Allāpalli,Rain,91,299.09,3.82,982,2024-07-26 17:09:28,17
2407,Amalner,Clouds,69,302.55,8.66,978,2024-07-26 17:04:51,17
2408,Ambarnath,Clouds,84,300.93,6.49,998,2024-07-26 17:07:14,17
2409,Ambad,Rain,67,301.02,8.82,944,2024-07-26 17:09:29,17
2410,Ambajogai,Clouds,84,295.92,8.18,932,2024-07-26 17:08:54,17
2411,Ambernath,Clouds,84,301.03,6.45,999,2024-07-26 17:09:30,17
2412,Amgaon,Rain,74,303.24,5.45,958,2024-07-26 17:09:30,17
2413,Amrāvati,Clouds,83,299.54,8.4,960,2024-07-26 17:04:44,17
2414,Andheri,Clouds,77,306.92,1.7,918,2024-07-26 17:09:31,17
2415,Andura,Clouds,82,300.11,7.31,971,2024-07-26 17:09:31,17
2416,Anjangaon,Clouds,86,299.13,5.89,961,2024-07-26 17:09:32,17
2417,Anshing,Rain,73,300.73,9.65,941,2024-07-26 17:09:34,17
2418,Arag,Clouds,72,299.9,11.26,938,2024-07-26 17:09:34,17
2419,Ārangaon,Clouds,75,298.25,8.74,941,2024-07-26 17:09:34,17
2420,Artist Village,Clouds,83,301.05,4.12,1000,2024-07-26 17:09:36,17
2421,Ārvi,Clouds,88,298.93,7.23,965,2024-07-26 17:08:06,17
2422,Ashta,Rain,81,301.48,6.43,943,2024-07-26 17:09:37,17
2423,Ashti,Rain,70,300.48,8.51,953,2024-07-26 17:09:37,17
2424,Asoda,Rain,78,300.75,7.06,976,2024-07-26 17:09:37,17
2425,Astagaon,Clouds,62,302.11,10.76,944,2024-07-26 17:09:38,17
2426,Aurangabad,Haze,78,301.2,5.66,938,2024-07-26 17:07:15,17
2427,Vic,Clear,61,300.03,1.34,958,2024-07-26 17:09:40,17
2428,Badlapur,Clouds,85,301.04,6.54,1000,2024-07-26 17:09:40,17
2429,Badnapur,Clouds,69,301.57,9.41,944,2024-07-26 17:09:41,17
2430,Badnera,Clouds,82,299.84,8.67,961,2024-07-26 17:09:41,17
2431,Bagewadi,Clouds,60,301.83,12.47,944,2024-07-26 17:09:41,17
2432,Bālāpur,Clouds,82,299.94,6.34,968,2024-07-26 17:09:41,17
2433,Ballarpur,Rain,87,299.03,6.48,979,2024-07-26 17:09:36,17
2434,Ballarpur,Rain,87,299.03,6.48,979,2024-07-26 17:09:44,17
2435,Bārāmati,Clouds,76,297.72,6.28,942,2024-07-26 17:09:46,17
2436,Bārsi,Clouds,80,297.36,7.8,946,2024-07-26 17:09:46,17
2437,Basmat,Clouds,83,301.08,7.94,958,2024-07-26 17:09:46,17
2438,Bavdhan,Clouds,85,297.91,7.05,936,2024-07-26 17:09:47,17
2439,Bawanbir,Clouds,85,299.26,6.22,965,2024-07-26 17:09:47,17
2440,Beed,Clouds,89,297.49,6.83,944,2024-07-26 17:09:47,17
2441,Bhandāra,Rain,86,300.32,6.65,968,2024-07-26 17:09:48,17
2442,Bhigvan,Clouds,72,298.47,7.02,947,2024-07-26 17:09:50,17
2443,Bhiwandi,Clouds,83,301.07,6.29,1000,2024-07-26 17:07:10,17
2444,Bhiwapur,Rain,88,299.4,6.34,969,2024-07-26 17:09:51,17
2445,Bhokar,Clouds,81,300.64,8.82,950,2024-07-26 17:09:51,17
2446,Bhokardan,Clouds,72,299.84,8.94,936,2024-07-26 17:09:52,17
2447,Bhoom,Clouds,81,296.76,7.51,938,2024-07-26 17:09:53,17
2448,Bhor,Clouds,90,297.16,6.41,934,2024-07-26 17:08:42,17
2449,Bhudgaon,Clouds,79,299.14,10.02,943,2024-07-26 17:09:54,17
2450,Bhusāval,Rain,80,300.59,7.01,976,2024-07-26 17:09:54,17
2451,Bijur,Clear,19,296.81,2.79,744,2024-07-26 17:09:55,17
2452,Bilashi,Clear,28,302.84,3.72,995,2024-07-26 17:09:55,17
2453,Biloli,Clouds,85,297.47,6.8,960,2024-07-26 17:09:55,17
2454,Boisar,Clouds,87,300.85,9.05,1000,2024-07-26 17:09:56,17
2455,Borgaon Manju,Rain,83,299.83,7.35,966,2024-07-26 17:09:56,17
2456,Borivali,Haze,84,302.05,4.12,1000,2024-07-26 17:09:56,17
2457,Breach Candy,Haze,84,302.09,4.12,1001,2024-07-26 17:09:57,17
2458,Buldāna,Clouds,77,298.27,7.63,928,2024-07-26 17:09:57,17
2459,Chākan,Clouds,83,298.32,9.79,933,2024-07-26 17:09:58,17
2460,Chalisgaon,Clouds,64,302.39,10.19,963,2024-07-26 17:09:30,17
2461,Chānda,Rain,89,298.66,6.16,978,2024-07-26 17:09:58,17
2462,Chandgad,Rain,94,298.53,5.14,928,2024-07-26 17:09:59,17
2463,Chāndor,Clouds,81,296.98,10.04,917,2024-07-26 17:09:59,17
2464,Chānda,Rain,89,298.66,6.16,978,2024-07-26 17:09:58,17
2465,Chāndur,Rain,84,299.12,7.56,971,2024-07-26 17:10:00,17
2466,Chāndūr Bāzār,Clouds,87,298.87,5.45,957,2024-07-26 17:10:00,17
2467,Chicholi,Rain,84,301.23,5.74,965,2024-07-26 17:10:01,17
2468,Chinchani,Clouds,87,301.0,9.45,1001,2024-07-26 17:10:05,17
2469,Chinchpokli,Clouds,83,301.16,4.12,1002,2024-07-26 17:10:06,17
2470,Chiplūn,Rain,82,301.92,4.7,1003,2024-07-26 17:10:07,17
2471,Chopda,Clouds,76,302.11,9.04,977,2024-07-26 17:10:08,17
2472,Dābhol,Rain,82,301.09,7.28,990,2024-07-26 17:10:09,17
2473,Dāhānu,Clouds,87,300.94,9.42,1001,2024-07-26 17:10:10,17
2474,Dapoli,Clouds,83,300.87,6.71,985,2024-07-26 17:10:11,17
2475,Dārwha,Clouds,80,300.26,7.3,961,2024-07-26 17:10:11,17
2476,Daryāpur,Clouds,81,300.42,8.48,968,2024-07-26 17:10:11,17
2477,Dattāpur,Rain,85,299.68,8.01,966,2024-07-26 17:10:13,17
2478,Daulatabad,Clouds,67,301.05,10.7,936,2024-07-26 17:10:13,17
2479,Daund,Clouds,69,299.41,7.75,947,2024-07-26 17:10:13,17
2480,Deccan Gymkhana,Clouds,82,298.68,7.74,942,2024-07-26 17:10:13,17
2481,Dehu,Clouds,85,298.22,8.67,939,2024-07-26 17:10:15,17
2482,Deolāli,Clouds,85,298.74,10.22,940,2024-07-26 17:10:15,17
2483,Deoli,Clouds,69,304.23,4.5,959,2024-07-26 17:10:16,17
2484,Deūlgaon Rāja,Clouds,73,300.0,9.14,938,2024-07-26 17:10:17,17
2485,Dharangaon,Rain,71,301.82,8.04,975,2024-07-26 17:10:17,17
2486,Dharmābād,Clouds,85,297.29,7.12,959,2024-07-26 17:10:18,17
2487,Dhārūr,Clouds,81,295.67,8.57,922,2024-07-26 17:10:19,17
2488,Dhule,Clouds,68,302.13,8.22,970,2024-07-26 17:09:48,17
2489,Dhule,Clouds,68,302.13,8.22,970,2024-07-26 17:10:20,17
2490,Dīglūr,Clouds,85,297.55,7.06,960,2024-07-26 17:10:20,17
2491,Digras,Clouds,75,301.09,8.28,961,2024-07-26 17:09:38,17
2492,Dombivali,Clouds,83,301.12,6.49,1001,2024-07-26 17:10:21,17
2493,Dondaicha,Clouds,70,303.08,11.62,981,2024-07-26 17:10:22,17
2494,Dudhani,Clouds,73,299.31,9.09,953,2024-07-26 17:10:22,17
2495,Durgapur,Thunderstorm,94,301.31,3.09,984,2024-07-26 17:05:32,17
2496,Erandol,Rain,70,301.68,7.56,975,2024-07-26 17:10:23,17
2497,Faizpur,Rain,83,300.53,6.64,974,2024-07-26 17:07:19,17
2498,Fort,Clouds,84,292.98,5.25,1008,2024-07-26 17:10:24,17
2499,Gadhinglaj,Clouds,85,297.58,7.77,934,2024-07-26 17:10:24,17
2500,Gangākher,Clouds,79,298.42,7.78,958,2024-07-26 17:10:25,17
2501,Gangāpur,Rain,49,309.51,2.77,965,2024-07-26 17:10:25,17
2502,Gevrai,Clouds,65,301.64,9.02,950,2024-07-26 17:10:26,17
2503,Ghargaon,Clouds,73,299.28,10.58,937,2024-07-26 17:10:26,17
2504,Ghātanji,Rain,85,299.61,6.49,968,2024-07-26 17:10:26,17
2505,Ghoti Budrukh,Clouds,93,297.15,7.73,938,2024-07-26 17:10:06,17
2506,Ghugus,Rain,87,298.98,6.86,977,2024-07-26 17:10:27,17
2507,Girgaon,Clouds,86,296.86,7.76,926,2024-07-26 17:10:28,17
2508,Gondiā,Rain,85,300.78,6.09,962,2024-07-26 17:10:29,17
2509,Gorai,Clouds,59,307.18,8.04,991,2024-07-26 17:10:30,17
2510,Goregaon,Clouds,89,300.37,5.01,1002,2024-07-26 17:09:06,17
2511,Guhāgar,Rain,82,301.86,7.3,1003,2024-07-26 17:10:30,17
2512,Hadgāon,Clouds,81,298.68,8.57,954,2024-07-26 17:10:32,17
2513,Harnai,Clear,36,310.02,3.93,903,2024-07-26 17:10:33,17
2514,Hinganghāt,Rain,87,299.41,6.17,975,2024-07-26 17:10:34,17
2515,Hingoli,Clouds,72,300.5,9.37,949,2024-07-26 17:07:06,17
2516,Hīrāpur Hamesha,Rain,83,301.21,5.87,959,2024-07-26 17:10:34,17
2517,Hīrāpur Hamesha,Rain,83,301.21,5.87,959,2024-07-26 17:07:05,17
2518,Ichalkaranji,Clouds,78,299.25,9.72,944,2024-07-26 17:08:30,17
2519,Igatpuri,Clouds,93,296.76,6.85,938,2024-07-26 17:07:03,17
2520,Indāpur,Clouds,90,300.29,4.85,1002,2024-07-26 17:07:03,17
2521,Jaisingpur,Clouds,77,299.45,10.18,944,2024-07-26 17:10:36,17
2522,Jalgaon,Rain,77,300.65,6.99,975,2024-07-26 17:10:37,17
2523,Jalgaon Jamod,Clouds,84,299.4,6.48,965,2024-07-26 17:10:38,17
2524,Jalkot,Clear,39,311.53,4.45,915,2024-07-26 17:10:38,17
2525,Jālna,Rain,70,300.64,8.98,945,2024-07-26 17:06:03,17
2526,Jamkhed,Clouds,78,297.58,8.71,936,2024-07-26 17:10:39,17
2527,Giohar,Clouds,44,304.11,9.63,1000,2024-07-26 17:10:42,17
2528,Jaysingpur,Clouds,77,299.44,10.2,944,2024-07-26 17:10:43,17
2529,Jejūri,Clouds,80,297.23,8.02,926,2024-07-26 17:10:43,17
2530,Jintūr,Rain,75,299.47,7.21,951,2024-07-26 17:10:43,17
2531,Juhu,Clouds,83,301.2,4.12,1002,2024-07-26 17:10:45,17
2532,Junnar,Clouds,85,297.69,8.17,928,2024-07-26 17:10:45,17
2533,Kadegaon,Clouds,79,298.03,7.85,929,2024-07-26 17:10:46,17
2534,Kadus,Clouds,86,297.8,8.78,932,2024-07-26 17:10:46,17
2535,Kāgal,Clouds,83,298.38,8.44,943,2024-07-26 17:10:46,17
2536,Kaij,Clouds,82,295.98,8.74,928,2024-07-26 17:10:46,17
2537,Kalamb,Clouds,81,298.71,9.43,934,2024-07-26 17:10:47,17
2538,Kalamboli,Clouds,84,301.18,7.32,1002,2024-07-26 17:10:47,17
2539,Kalamnūri,Rain,73,300.33,9.51,949,2024-07-26 17:10:48,17
2540,Kalas,Clouds,74,297.73,6.33,941,2024-07-26 17:10:48,17
2541,Kalmeshwar,Rain,89,300.94,6.47,959,2024-07-26 17:10:49,17
2542,Kālundri,Clouds,84,301.15,7.33,1002,2024-07-26 17:10:49,17
2543,Kalyān,Clouds,84,301.12,6.28,1001,2024-07-26 17:06:24,17
2544,Kalyani Nagar,Clouds,80,299.08,8.71,942,2024-07-26 17:10:49,17
2545,Kamargaon,Clouds,94,295.28,4.77,923,2024-07-26 17:10:50,17
2546,Kamptee,Rain,88,301.32,6.4,966,2024-07-26 17:10:50,17
2547,Kāndri,Rain,86,300.91,5.93,958,2024-07-26 17:10:51,17
2548,Kankauli,Rain,82,301.05,5.6,1000,2024-07-26 17:10:51,17
2549,Kannad,Clouds,67,300.64,10.51,931,2024-07-26 17:10:52,17
2550,Karad,Clouds,81,298.42,6.78,942,2024-07-26 17:10:52,17
2551,Karajagi,Clouds,65,300.87,10.36,952,2024-07-26 17:10:52,17
2552,Kāranja,Rain,83,299.11,7.43,953,2024-07-26 17:10:53,17
2553,Karjat,Clouds,88,300.85,6.16,997,2024-07-26 17:10:28,17
2554,Karmāla,Clouds,73,297.94,7.76,942,2024-07-26 17:08:53,17
2555,Kasara,Rain,92,298.49,5.82,971,2024-07-26 17:10:54,17
2556,Kati,Clouds,88,296.61,3.64,966,2024-07-26 17:10:56,17
2557,Kātol,Rain,93,297.96,6.3,952,2024-07-26 17:10:56,17
2558,Khadki,Clouds,81,298.85,8.45,942,2024-07-26 17:09:52,17
2559,Khalapur,Clouds,88,300.69,6.01,995,2024-07-26 17:10:58,17
2560,Khāmgaon,Clouds,82,299.48,6.28,962,2024-07-26 17:11:00,17
2561,Khānāpur,Clouds,91,298.94,7.07,934,2024-07-26 17:11:00,17
2562,Khandala,Clouds,80,297.01,5.62,921,2024-07-26 17:11:00,17
2563,Khāpa,Rain,87,301.12,6.22,962,2024-07-26 17:11:01,17
2564,Kharakvasla,Clouds,87,297.88,6.67,940,2024-07-26 17:10:49,17
2565,Kharda,Clouds,86,296.83,7.41,947,2024-07-26 17:11:02,17
2566,Kharghar,Clouds,84,301.14,7.33,1001,2024-07-26 17:11:03,17
2567,Khed,Rain,83,301.78,5.18,1002,2024-07-26 17:11:04,17
2568,Khetia,Clouds,77,302.14,7.94,976,2024-07-26 17:11:06,17
2569,Khoni,Clear,61,301.7,3.6,988,2024-07-26 17:11:06,17
2570,Khopoli,Clouds,91,299.43,5.82,981,2024-07-26 17:11:07,17
2571,Khuldābād,Clouds,68,299.66,10.74,913,2024-07-26 17:11:07,17
2572,Kinwat,Clouds,84,298.47,8.27,965,2024-07-26 17:11:08,17
2573,Kodoli,Clouds,88,297.49,6.91,943,2024-07-26 17:11:08,17
2574,Kolhāpur,Clouds,86,297.93,7.71,944,2024-07-26 17:11:08,17
2575,Kondalwādi,Clouds,85,297.44,6.85,961,2024-07-26 17:11:08,17
2576,Kondhali,Rain,91,300.16,6.74,947,2024-07-26 17:11:09,17
2577,Kopar Khairane,Clouds,83,301.16,4.12,1002,2024-07-26 17:11:09,17
2578,Kopargaon,Clouds,63,302.1,11.61,947,2024-07-26 17:11:10,17
2579,Korādi,Haze,89,301.16,2.57,963,2024-07-26 17:11:11,17
2580,Koregaon,Clouds,76,299.64,10.6,941,2024-07-26 17:11:11,17
2581,Kudāl,Clouds,80,301.49,6.18,1002,2024-07-26 17:11:12,17
2582,Kurandvād,Clouds,75,299.83,10.32,945,2024-07-26 17:11:12,17
2583,Kurduvādi,Clouds,81,297.01,6.05,947,2024-07-26 17:11:13,17
2584,Kusumba,Clouds,83,300.27,6.08,968,2024-07-26 17:11:13,17
2585,Lānja,Clouds,84,300.46,5.58,989,2024-07-26 17:11:17,17
2586,Lāsalgaon,Clouds,77,299.01,11.03,936,2024-07-26 17:11:17,17
2587,Latur,Clouds,84,296.05,8.13,932,2024-07-26 17:11:18,17
2588,Lavasa,Clouds,95,295.29,5.02,924,2024-07-26 17:11:18,17
2589,Lohogaon,Clouds,80,298.89,9.27,937,2024-07-26 17:11:18,17
2590,Lonār,Clouds,72,300.45,9.71,937,2024-07-26 17:11:18,17
2591,Lonavla,Clouds,93,296.48,6.33,935,2024-07-26 17:10:20,17
2592,Mahābaleshwar,Clouds,92,291.99,5.06,857,2024-07-26 17:11:19,17
2593,Mahād,Rain,89,300.39,4.7,1003,2024-07-26 17:10:21,17
2594,Maindargi,Clouds,76,298.6,9.17,953,2024-07-26 17:11:22,17
2595,Mājalgaon,Clouds,75,299.13,8.16,955,2024-07-26 17:11:22,17
2596,Mākhjan,Rain,80,301.9,5.29,1002,2024-07-26 17:11:22,17
2597,Malegaon,Clouds,69,300.86,9.78,953,2024-07-26 17:10:36,17
2598,Malkāpur,Rain,82,299.91,6.31,971,2024-07-26 17:11:24,17
2599,Mālvan,Clouds,82,301.26,8.83,1004,2024-07-26 17:09:46,17
2600,Manchar,Clouds,81,298.29,9.6,928,2024-07-26 17:11:24,17
2601,Mandhal,Clouds,38,312.08,5.6,992,2024-07-26 17:11:25,17
2602,Mandwa,Clouds,82,299.99,6.51,973,2024-07-26 17:11:25,17
2603,Mangaon,Clouds,89,300.32,5.02,1002,2024-07-26 17:11:26,17
2604,Mangrūl Pīr,Rain,77,300.7,8.6,951,2024-07-26 17:09:45,17
2605,Mājalgaon,Clouds,75,299.13,8.16,955,2024-07-26 17:11:22,17
2606,Mankhurd,Clouds,83,301.16,4.12,1002,2024-07-26 17:11:27,17
2607,Manmād,Clouds,76,298.95,11.08,938,2024-07-26 17:11:27,17
2608,Manor,Clouds,89,300.34,7.42,999,2024-07-26 17:11:27,17
2609,Mansar,Rain,86,301.0,6.01,960,2024-07-26 17:11:27,17
2610,Mānwat,Rain,80,298.19,7.04,952,2024-07-26 17:11:28,17
2611,Mātherān,Clouds,84,296.3,6.95,920,2024-07-26 17:11:29,17
2612,Mehekar,Clouds,73,300.63,9.5,940,2024-07-26 17:11:30,17
2613,Mehergaon,Clouds,70,301.51,9.12,962,2024-07-26 17:11:30,17
2614,Mehkar,Clouds,73,300.56,9.5,939,2024-07-26 17:09:23,17
2615,Mhasla,Rain,88,300.74,6.29,1001,2024-07-26 17:11:31,17
2616,Mhāsvād,Clouds,76,298.09,9.83,937,2024-07-26 17:11:32,17
2617,Miraj,Clouds,76,299.57,10.51,943,2024-07-26 17:07:20,17
2618,Mohadi,Clouds,86,297.96,10.18,935,2024-07-26 17:11:33,17
2619,Mol,Clear,36,299.8,2.2,1005,2024-07-26 17:11:33,17
2620,Mohpa,Rain,90,300.79,6.39,957,2024-07-26 17:11:34,17
2621,Moram,Clouds,85,296.1,8.33,938,2024-07-26 17:11:34,17
2622,Morsi,Rain,91,298.75,4.55,959,2024-07-26 17:11:35,17
2623,Mowād,Rain,94,298.2,4.45,953,2024-07-26 17:11:35,17
2624,Mudkhed,Clouds,80,301.17,8.98,959,2024-07-26 17:11:36,17
2625,Mukher,Clouds,80,298.18,7.73,955,2024-07-26 17:10:16,17
2626,Mūl,Rain,91,298.54,5.69,976,2024-07-26 17:11:36,17
2627,Mumbai,Clouds,83,301.14,4.12,1001,2024-07-26 17:10:46,17
2628,Murbād,Clouds,86,300.52,6.03,994,2024-07-26 17:11:38,17
2629,Murgūd,Clouds,88,297.55,6.8,944,2024-07-26 17:11:38,17
2630,Murtajāpur,Rain,82,300.07,7.99,965,2024-07-26 17:10:28,17
2631,Murum,Clouds,42,291.96,4.53,983,2024-07-26 17:11:40,17
2632,Nagapur,Clouds,77,299.94,11.52,942,2024-07-26 17:11:42,17
2633,Nāgothana,Clouds,90,300.41,4.64,1003,2024-07-26 17:11:42,17
2634,Nagpur,Haze,89,301.16,2.57,963,2024-07-26 17:11:42,17
2635,Nagpur,Haze,89,301.19,2.57,963,2024-07-26 17:11:43,17
2636,Naldurg,Clouds,85,296.13,8.28,940,2024-07-26 17:11:43,17
2637,Nampur,Clouds,75,299.14,7.96,938,2024-07-26 17:11:44,17
2638,Nāndgaon,Clouds,69,300.81,11.12,947,2024-07-26 17:11:45,17
2639,Nāndūra Buzurg,Clouds,83,299.71,6.26,970,2024-07-26 17:11:46,17
2640,Nāndūra Buzurg,Clouds,83,299.71,6.26,970,2024-07-26 17:11:44,17
2641,Nandurbar,Clouds,77,301.55,11.21,974,2024-07-26 17:10:38,17
2642,Narayangaon,Clouds,80,298.65,9.11,930,2024-07-26 17:11:48,17
2643,Narkhed,Rain,94,298.2,4.85,952,2024-07-26 17:11:50,17
2644,Nashik,Clouds,86,298.44,10.04,938,2024-07-26 17:06:52,17
2645,Nashik,Clouds,87,298.34,9.95,937,2024-07-26 17:07:15,17
2646,Navi Mumbai,Clouds,83,301.12,4.12,1001,2024-07-26 17:10:42,17
2647,Neral,Clouds,85,300.94,6.49,998,2024-07-26 17:07:55,17
2648,Nerur,Clouds,42,307.23,9.52,991,2024-07-26 17:11:51,17
2649,Nevasa,Clouds,60,302.57,10.58,949,2024-07-26 17:11:52,17
2650,Nilanga,Clouds,87,296.16,7.31,936,2024-07-26 17:11:52,17
2651,Nipāni,Clouds,82,298.36,8.63,938,2024-07-26 17:11:53,17
2652,Niphad,Clouds,77,299.67,11.25,941,2024-07-26 17:11:53,17
2653,Osmanabad,Clouds,84,296.0,8.22,931,2024-07-26 17:10:33,17
2654,Ozar,Clouds,83,298.59,10.61,937,2024-07-26 17:10:40,17
2655,Pabal,Clouds,77,298.89,11.08,929,2024-07-26 17:11:54,17
2656,Pāchora,Clouds,66,302.2,8.16,970,2024-07-26 17:11:55,17
2657,Paithan,Clouds,62,301.97,9.87,951,2024-07-26 17:11:44,17
2658,Pālghar,Clouds,87,300.94,8.82,1000,2024-07-26 17:09:32,17
2659,Pānchgani,Clouds,91,292.87,5.55,867,2024-07-26 17:11:58,17
2660,Pandharpur,Clouds,77,298.35,7.3,953,2024-07-26 17:10:07,17
2661,Pandhurli,Clouds,85,298.67,10.15,938,2024-07-26 17:11:59,17
2662,Panhāla,Clouds,90,295.56,6.49,915,2024-07-26 17:12:00,17
2663,Panvel,Clouds,84,301.19,7.39,1002,2024-07-26 17:12:00,17
2664,Parbhani,Rain,85,297.22,7.23,954,2024-07-26 17:09:33,17
2665,Parel,Rain,85,300.52,6.56,1005,2024-07-26 17:12:01,17
2666,Parli Vaijnāth,Clouds,81,297.51,7.85,951,2024-07-26 17:11:44,17
2667,Parola,Rain,66,302.28,8.25,971,2024-07-26 17:12:03,17
2668,Partūr,Rain,70,300.59,8.4,951,2024-07-26 17:11:44,17
2669,Patan,Clouds,62,303.36,3.09,862,2024-07-26 17:10:17,17
2670,Pāthardi,Clouds,73,299.33,8.03,942,2024-07-26 17:12:04,17
2671,Pāthri,Rain,81,298.15,7.22,952,2024-07-26 17:12:05,17
2672,Pātūr,Clouds,76,300.38,7.4,957,2024-07-26 17:11:44,17
2673,Paturda,Clouds,83,300.0,6.92,971,2024-07-26 17:12:06,17
2674,Pawni,Rain,88,299.48,6.12,971,2024-07-26 17:11:44,17
2675,Pawni,Rain,88,299.48,6.12,971,2024-07-26 17:11:44,17
2676,Pedgaon,Clouds,69,299.28,7.73,946,2024-07-26 17:12:09,17
2677,Pen,Clouds,88,301.17,6.16,1002,2024-07-26 17:09:26,17
2678,Phaltan,Clouds,76,297.73,5.76,941,2024-07-26 17:11:44,17
2679,Pimpalgaon Raja,Clouds,83,299.57,6.16,966,2024-07-26 17:12:12,17
2680,Pimpri,Clouds,84,298.45,8.13,941,2024-07-26 17:12:00,17
2681,Pimpri-Chinchwad,Clouds,84,298.45,8.24,941,2024-07-26 17:12:12,17
2682,Pīpri,Haze,78,301.47,5.66,943,2024-07-26 17:12:13,17
2683,Powai,Clouds,83,300.92,4.12,997,2024-07-26 17:09:29,17
2684,Prakasha,Clouds,73,302.95,11.18,986,2024-07-26 17:12:14,17
2685,Pulgaon,Rain,85,299.52,7.71,967,2024-07-26 17:12:14,17
2686,Pune,Clouds,82,298.81,7.93,942,2024-07-26 17:09:23,17
2687,Puntamba,Clouds,60,302.63,11.17,947,2024-07-26 17:12:16,17
2688,Pūrna,Clouds,84,301.09,7.53,958,2024-07-26 17:12:17,17
2689,Pusad,Rain,72,301.76,9.52,963,2024-07-26 17:12:17,17
2690,Rahimatpur,Clouds,84,297.35,7.91,932,2024-07-26 17:11:44,17
2691,Rāhuri,Clouds,66,301.48,10.25,946,2024-07-26 17:11:44,17
2692,Raigarh,Clouds,84,301.31,5.67,970,2024-07-26 17:09:58,17
2693,Rājāpur,Clouds,51,309.04,0.86,980,2024-07-26 17:12:22,17
2694,Rājgurunagar,Clouds,82,298.5,9.79,934,2024-07-26 17:11:44,17
2695,Rājur,Rain,88,298.84,6.42,974,2024-07-26 17:12:23,17
2696,Rājūra,Rain,86,299.09,6.61,978,2024-07-26 17:12:23,17
2697,Rāmtek,Rain,86,300.57,5.82,953,2024-07-26 17:12:25,17
2698,Ratnagiri,Clouds,83,301.43,7.48,1003,2024-07-26 17:09:35,17
2699,Rāver,Clouds,83,300.34,6.03,970,2024-07-26 17:12:26,17
2700,Revadanda,Clouds,88,300.83,6.35,1002,2024-07-26 17:12:27,17
2701,Risod,Rain,72,300.82,9.64,941,2024-07-26 17:11:44,17
2702,Roha,Clouds,90,300.28,4.95,1000,2024-07-26 17:12:28,17
2703,Selu,Rain,72,299.85,7.66,954,2024-07-26 17:11:44,17
2704,Sakri,Rain,49,310.11,3.62,986,2024-07-26 17:12:32,17
2705,Sangameshwar,Rain,82,301.34,5.2,999,2024-07-26 17:12:34,17
2706,Sangamner,Clouds,72,300.45,10.01,941,2024-07-26 17:10:20,17
2707,Sangli,Clouds,78,299.22,9.97,944,2024-07-26 17:12:36,17
2708,Sāngola,Clouds,70,299.98,9.02,948,2024-07-26 17:10:30,17
2709,Saoli,Rain,91,298.6,5.74,976,2024-07-26 17:12:39,17
2710,Saoner,Rain,88,301.07,6.23,962,2024-07-26 17:10:26,17
2711,Sarangkheda,Clouds,70,303.18,11.68,984,2024-07-26 17:12:41,17
2712,Saswad,Clouds,81,297.09,8.27,918,2024-07-26 17:12:41,17
2713,Satānā,Clouds,79,298.8,8.49,940,2024-07-26 17:11:02,17
2714,Satara,Clouds,86,296.78,6.95,924,2024-07-26 17:11:22,17
2715,Satara,Clouds,81,298.77,7.97,941,2024-07-26 17:12:42,17
2716,Sāvantvādi,Clouds,81,300.29,5.48,985,2024-07-26 17:10:30,17
2717,Sāvda,Rain,82,300.47,6.58,974,2024-07-26 17:12:42,17
2718,Selu,Rain,72,299.85,7.66,954,2024-07-26 17:12:44,17
2719,Sevagram,Rain,86,299.28,7.37,969,2024-07-26 17:12:45,17
2720,Shāhāda,Clouds,73,302.92,10.55,984,2024-07-26 17:11:45,17
2721,Shāhāpur,Clouds,88,300.15,5.11,996,2024-07-26 17:12:46,17
2722,Shegaon,Clouds,84,299.59,6.24,968,2024-07-26 17:11:45,17
2723,Shikrapur,Clouds,75,299.53,10.96,940,2024-07-26 17:12:48,17
2724,Shiraguppi,Clouds,71,300.4,10.75,944,2024-07-26 17:12:48,17
2725,Shirdi,Clouds,61,302.37,10.99,945,2024-07-26 17:10:04,17
2726,Shirgaon,Clouds,87,301.09,9.08,1001,2024-07-26 17:12:50,17
2727,Shirol,Clouds,75,299.76,10.49,944,2024-07-26 17:12:50,17
2728,Shirpur,Clouds,71,303.04,10.27,981,2024-07-26 17:10:59,17
2729,Shirud,Clouds,74,301.14,4.12,1008,2024-07-26 17:12:50,17
2730,Shirwal,Clouds,84,297.68,6.47,937,2024-07-26 17:12:51,17
2731,Shivaji Nagar,Clouds,82,298.77,7.99,942,2024-07-26 17:09:04,17
